DEPARTAMENTO,PROVINCIA,UBIGEO,SEXO,TIPO_CONTRATO,MATERIAL_PISOS,MATERIAL_TECHOS,MATERIAL_PAREDES,NINOS_ASISTEN_COLEGIO,SITUACION_EDUCATIVA_ESPERADA,SIN_SEGURO,ESTRSOCIAL,POBREZA,ANIO,MES,GASTO_ALIMENTOS_HOGAR,GASTO_ELECTRODOMESTICOS,INGRESO_JUNTOS,INGRESO_PENSION65,HORAS_SEMANA_OCUP_PRINCIPAL,INGRESO_TOTAL,NUM_HABITACIONES,EDAD,SERVICIOS_BASICOS,RECIBIO
MOQUEGUA,MARISCAL NIETO,180101,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,11,0.0,239.839373013014,0.0,0.0,0.0,2457.0,5,62,Sí,No
MOQUEGUA,MARISCAL NIETO,180101,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,11,0.0,94.877946876075,0.0,0.0,55.0,1724.0,4,48,Sí,No
MOQUEGUA,MARISCAL NIETO,180101,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,11,0.0,163.94226362051,0.0,0.0,45.0,3480.0,2,36,Sí,No
MOQUEGUA,MARISCAL NIETO,180104,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,2,0.0,199.378082509688,0.0,0.0,0.0,2200.0,4,52,Sí,No
MOQUEGUA,MARISCAL NIETO,180104,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Debería estar en superior,No,E,No Pobre,2015,2,0.0,5.7876275702553,0.0,0.0,48.0,1724.0,2,22,Sí,No
MOQUEGUA,MARISCAL NIETO,180101,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,6,0.0,61.7133399785137,0.0,0.0,51.0,1680.0,2,40,Sí,No
MOQUEGUA,MARISCAL NIETO,180101,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,6,0.0,80.996815531107,0.0,0.0,44.0,1356.0,2,38,Sí,No
MOQUEGUA,MARISCAL NIETO,180101,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,6,0.0,88.9921519703131,0.0,0.0,48.0,1248.0,2,58,Sí,No
MOQUEGUA,ILO,180301,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,2,0.0,293.645448824039,0.0,0.0,48.0,2000.0,4,34,Sí,No
MOQUEGUA,ILO,180301,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,2,0.0,262.782146033318,0.0,0.0,0.0,4166.0,4,38,Sí,No
MOQUEGUA,ILO,180301,1,Locación / SNP,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,11,0.0,11.0717722982106,0.0,0.0,72.0,1200.0,3,66,Sí,No
MOQUEGUA,ILO,180301,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,11,0.0,44.6251540712967,0.0,0.0,51.0,2308.0,7,66,Sí,No
MOQUEGUA,ILO,180301,1,Locación / SNP,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,11,0.0,56.7764267267344,0.0,0.0,40.0,2000.0,6,67,Sí,No
MOQUEGUA,ILO,180301,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,7,0.0,37.469742597638,0.0,0.0,30.0,380.0,3,55,Sí,No
MOQUEGUA,ILO,180301,0,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,7,0.0,63.3145286141331,0.0,0.0,30.0,2300.0,3,51,Sí,No
MOQUEGUA,ILO,180301,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,7,0.0,152.923318362219,0.0,0.0,72.0,1300.0,5,53,Sí,No
MOQUEGUA,ILO,180301,1,Locación / SNP,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Inscrito actualmente,No,E,No Pobre,2015,12,0.0,13.195249218138,0.0,0.0,48.0,1500.0,2,31,Sí,No
MOQUEGUA,ILO,180301,0,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,5.94465033905381,0.0,0.0,48.0,700.0,2,38,Sí,No
MOQUEGUA,ILO,180301,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,353.631922069965,0.0,0.0,48.0,3700.0,3,40,Sí,No
MOQUEGUA,ILO,180301,0,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,102.214357435941,0.0,0.0,48.0,750.0,2,41,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,5.20450578328399,0.0,0.0,48.0,6000.0,4,44,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,0,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,0.0,0.0,0.0,12.0,920.0,1,30,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,174.845338405045,0.0,0.0,36.0,3862.0,4,33,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,149.725113598021,0.0,0.0,48.0,5000.0,5,37,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,5.24091464793262,0.0,0.0,48.0,5000.0,4,43,Sí,No
MOQUEGUA,MARISCAL NIETO,180106,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2015,9,0.0,384.563116807051,0.0,0.0,36.0,6500.0,4,59,Sí,No
MOQUEGUA,MARISCAL NIETO,180102,1,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,9,0.0,50.3955730894508,0.0,0.0,46.0,1350.0,1,47,Sí,No
PASCO,PASCO,190113,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2015,5,0.0,187.409730700334,0.0,0.0,32.0,3000.0,5,52,No,No
PASCO,PASCO,190113,1,Indefinido,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2015,5,0.0,10.8254549476548,0.0,0.0,50.0,1710.0,3,65,No,No
PASCO,PASCO,190101,1,Sin contrato,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,2,0.0,206.285248042812,0.0,0.0,48.0,800.0,5,54,Sí,No
PASCO,PASCO,190101,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,2,0.0,79.2257726029367,0.0,0.0,60.0,1100.0,3,41,No,No
PASCO,PASCO,190109,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,10,0.0,28.845391766568,0.0,0.0,60.0,1500.0,5,48,No,No
PASCO,PASCO,190109,1,Indefinido,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,10,0.0,121.398454491835,0.0,0.0,72.0,2800.0,4,46,No,No
PASCO,PASCO,190109,1,CAS,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,157.931722596707,0.0,0.0,48.0,1150.0,1,35,No,No
PASCO,PASCO,190109,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,49.5621460398857,0.0,0.0,50.0,1600.0,2,42,No,No
PASCO,PASCO,190109,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,10.2672372923351,0.0,0.0,30.0,880.0,2,39,No,No
PASCO,PASCO,190101,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,1,0.0,11.1078848297818,0.0,0.0,60.0,1500.0,4,50,No,No
PASCO,PASCO,190101,0,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2015,1,158.677016403082,26.3006295371174,0.0,0.0,18.0,300.0,1,35,No,No
PASCO,PASCO,190101,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,1,0.0,31.2198171495727,0.0,0.0,48.0,750.0,2,67,No,No
PASCO,PASCO,190101,0,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,46.631671625296,0.0,0.0,55.0,1040.0,2,46,No,No
PASCO,PASCO,190101,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,5.63797530384779,0.0,0.0,56.0,750.0,1,45,No,No
PASCO,PASCO,190101,0,Indefinido,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,8,0.0,177.200362290618,0.0,0.0,40.0,1200.0,4,58,Sí,No
PASCO,PASCO,190101,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,8,0.0,59.7035831988561,0.0,0.0,66.0,1000.0,4,45,Sí,No
PASCO,PASCO,190101,1,Indefinido,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,8,0.0,62.4396342991454,0.0,0.0,45.0,1600.0,4,61,Sí,No
PASCO,PASCO,190103,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,9,0.0,99.3527242383773,0.0,0.0,84.0,2500.0,4,47,No,No
PASCO,PASCO,190104,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,31.5893425119445,0.0,0.0,48.0,1800.0,2,31,No,No
PASCO,PASCO,190104,1,Plazo fijo,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2015,5,0.0,15.6666930731757,0.0,0.0,45.0,400.0,1,40,No,No
PASCO,PASCO,190104,0,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,5,0.0,39.0760933294829,0.0,0.0,46.0,1800.0,1,61,No,No
PASCO,OXAPAMPA,190301,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,6,0.0,67.9430265306028,0.0,0.0,52.0,500.0,1,44,No,No
PASCO,OXAPAMPA,190301,0,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2015,6,0.0,2.20813489056974,0.0,0.0,9.0,300.0,1,27,No,No
PASCO,OXAPAMPA,190301,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,6,0.0,99.2544949674875,0.0,0.0,50.0,850.0,4,68,No,No
PASCO,OXAPAMPA,190303,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,7,0.0,0.0,0.0,0.0,54.0,900.0,3,41,No,No
PIURA,PIURA,200101,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Inscrito actualmente,No,C,No Pobre,2015,7,0.0,160.870808496982,0.0,0.0,44.0,1670.0,3,44,Sí,No
PIURA,PIURA,200101,0,Locación / SNP,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2015,7,0.0,235.326825071434,0.0,0.0,45.0,4000.0,5,50,Sí,No
PIURA,PIURA,200101,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2015,10,0.0,92.2336770231854,0.0,0.0,84.0,1500.0,6,35,Sí,No
PIURA,PIURA,200101,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2015,10,0.0,173.056481720719,0.0,0.0,53.0,2500.0,6,52,Sí,No
PIURA,PIURA,200101,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,9,0.0,127.202486586327,0.0,0.0,70.0,1200.0,2,48,Sí,No
PIURA,PIURA,200101,0,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,1,0.0,209.645924699529,0.0,0.0,45.0,1200.0,7,42,Sí,No
PIURA,PIURA,200101,0,Sin contrato,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,1,0.0,116.350415782225,0.0,0.0,24.0,240.0,2,42,Sí,No
PIURA,PIURA,200104,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,8,0.0,187.331777201393,0.0,0.0,72.0,3800.0,6,51,Sí,No
PIURA,PIURA,200104,1,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,8,0.0,83.9722901474607,0.0,0.0,40.0,3273.0,4,59,Sí,No
PIURA,PIURA,200104,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,8,0.0,54.5897217398981,0.0,0.0,48.0,1000.0,4,50,Sí,No
PIURA,PIURA,200104,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,12,0.0,196.711946301768,0.0,0.0,54.0,1300.0,3,38,Sí,No
PIURA,PIURA,200104,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,7,0.0,88.0364617439612,0.0,0.0,72.0,600.0,3,65,Sí,No
PIURA,PIURA,200101,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,10,0.0,41.5348640866737,0.0,0.0,46.0,1000.0,2,37,Sí,No
PIURA,PIURA,200104,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,10.3428562329575,0.0,0.0,35.0,1000.0,5,48,Sí,No
PIURA,SULLANA,200601,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,15.8133916025129,0.0,0.0,84.0,1200.0,3,39,Sí,No
PIURA,SULLANA,200601,0,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,113.69877318352,0.0,0.0,30.0,1350.0,3,53,Sí,No
PIURA,SULLANA,200601,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,238.702677036335,0.0,0.0,60.0,1200.0,3,32,Sí,No
PIURA,SULLANA,200601,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,6,0.0,104.562647395409,0.0,0.0,26.0,1200.0,4,45,Sí,No
PIURA,SULLANA,200601,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,12,0.0,140.273780570822,0.0,0.0,48.0,1264.0,4,38,Sí,No
PIURA,SULLANA,200601,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Inscrito actualmente,No,E,No Pobre,2015,12,0.0,232.107688616692,0.0,0.0,70.0,6493.0,3,48,Sí,No
PIURA,MORROPON,200401,0,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,4,0.0,137.56550182975,0.0,0.0,48.0,500.0,4,45,Sí,No
PIURA,PIURA,200105,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Debería estar en superior,No,D,No Pobre,2015,3,0.0,5.69970461572904,0.0,0.0,24.0,300.0,4,25,Sí,No
PIURA,PIURA,200105,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2015,3,0.0,150.803490273315,0.0,0.0,25.0,1300.0,6,51,Sí,No
PIURA,PIURA,200114,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2015,5,0.0,108.660756131845,0.0,0.0,44.0,1009.0,4,39,Sí,No
PIURA,TALARA,200704,1,CAS,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,1,0.0,176.610114088412,0.0,0.0,48.0,700.0,2,58,Sí,No
PIURA,TALARA,200704,1,Locación / SNP,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,1,0.0,62.3231675851972,0.0,0.0,48.0,900.0,4,53,Sí,No
PIURA,TALARA,200704,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,1,0.0,22.0709164256862,0.0,0.0,42.0,320.0,3,39,Sí,No
PIURA,TALARA,200704,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2015,1,0.0,22.8708014191977,0.0,0.0,16.0,1200.0,3,43,No,No
